,温氏股份,益生股份,仙坛股份,圣农发展,民和股份,正邦科技,天邦股份,牧原股份,上证指数,华英农业,yhat
2019-08-05 14:23:06,42.94,25.72,17.6,28.8,35.72,20.58,15.3,78.26,14.1486175,5.95,6.478353397450496
2019-08-05 14:23:07,42.95,25.72,17.6,28.8,35.73,20.58,15.3,78.26,14.1486175,5.95,6.47930239010871
2019-08-05 14:23:09,42.95,25.72,17.6,28.8,35.73,20.58,15.3,78.26,14.1486175,5.95,6.47930239010871
2019-08-05 14:23:10,42.95,25.72,17.6,28.8,35.73,20.58,15.3,78.26,14.1530535,5.95,6.481215078563629
2019-08-05 14:23:11,42.95,25.72,17.6,28.8,35.73,20.58,15.3,78.25,14.1530535,5.95,6.481734679015746
2019-08-05 14:23:12,42.95,25.72,17.6,28.8,35.73,20.58,15.3,78.25,14.1530535,5.95,6.481734679015746
2019-08-05 14:23:13,42.95,25.72,17.6,28.8,35.73,20.58,15.3,78.25,14.1530535,5.95,6.481734679015746
2019-08-05 14:23:14,42.95,25.72,17.6,28.8,35.73,20.58,15.3,78.25,14.1530535,5.95,6.481734679015746
2019-08-05 14:23:15,42.95,25.72,17.6,28.8,35.73,20.58,15.3,78.25,14.1530535,5.95,6.481734679015746
2019-08-05 14:23:17,42.96,25.72,17.6,28.8,35.73,20.58,15.3,78.21,14.149939,5.95,6.483184531367812
2019-08-05 14:23:18,42.96,25.72,17.6,28.8,35.73,20.58,15.3,78.21,14.149939,5.95,6.483184531367812
2019-08-05 14:23:19,42.96,25.72,17.6,28.8,35.73,20.58,15.3,78.21,14.149939,5.95,6.483184531367812
2019-08-05 14:23:20,42.96,25.72,17.6,28.8,35.74,20.57,15.3,78.22,14.149177,5.95,6.482130110327569
2019-08-05 14:23:24,42.96,25.72,17.6,28.8,35.74,20.57,15.3,78.22,14.149177,5.95,6.482130110327569
2019-08-05 14:23:25,42.96,25.72,17.6,28.79,35.74,20.58,15.29,78.22,14.150687499999998,5.95,6.482754053993222
2019-08-05 14:23:26,42.95,25.72,17.59,28.79,35.75,20.58,15.29,78.24,14.150687499999998,5.95,6.480745244200946
2019-08-05 14:23:27,42.95,25.72,17.6,28.78,35.75,20.58,15.29,78.24,14.150687499999998,5.95,6.4810009860010585
2019-08-05 14:23:29,42.95,25.72,17.6,28.78,35.75,20.58,15.29,78.2,14.150687499999998,5.95,6.483079387809525
2019-08-05 14:23:33,42.95,25.72,17.6,28.78,35.74,20.58,15.29,78.22,14.1508035,5.95,6.48185555282801
2019-08-05 14:23:34,42.95,25.73,17.6,28.78,35.76,20.58,15.29,78.22,14.1508035,5.95,6.482463412685407
2019-08-05 14:23:35,42.93,25.73,17.6,28.78,35.76,20.58,15.29,78.22,14.150133,5.95,6.480745625666129
2019-08-05 14:23:36,42.95,25.72,17.6,28.79,35.75,20.58,15.29,78.23,14.150133,5.95,6.4815156753794945
2019-08-05 14:23:38,42.95,25.72,17.59,28.79,35.75,20.58,15.29,78.23,14.150133,5.95,6.481025758596198
2019-08-05 14:23:39,42.95,25.72,17.59,28.79,35.75,20.58,15.29,78.25,14.150133,5.95,6.479986557691966
2019-08-05 14:23:41,42.95,25.72,17.6,28.79,35.75,20.58,15.29,78.25,14.150869,5.95,6.480793818637304
2019-08-05 14:23:42,42.95,25.72,17.6,28.79,35.75,20.58,15.29,78.25,14.150869,5.95,6.480793818637304
2019-08-05 14:23:43,42.94,25.72,17.6,28.79,35.76,20.58,15.3,78.24,14.150869,5.95,6.481067813039402
2019-08-05 14:23:44,42.94,25.72,17.6,28.79,35.76,20.58,15.3,78.24,14.150869,5.95,6.481067813039402
2019-08-05 14:23:46,42.94,25.72,17.6,28.78,35.76,20.58,15.3,78.24,14.1504385,5.95,6.4806480175918715
2019-08-05 14:23:47,42.94,25.72,17.6,28.78,35.76,20.58,15.3,78.24,14.1504385,5.95,6.4806480175918715
2019-08-05 14:23:48,42.94,25.72,17.6,28.78,35.76,20.58,15.3,78.24,14.1504385,5.95,6.4806480175918715
2019-08-05 14:23:49,42.93,25.71,17.6,28.78,35.76,20.57,15.29,78.26,14.1504385,5.95,6.478080912772146
2019-08-05 14:23:50,42.93,25.71,17.6,28.78,35.76,20.57,15.29,78.26,14.1505045,5.95,6.478109370264937
2019-08-05 14:23:51,42.93,25.71,17.6,28.78,35.76,20.57,15.29,78.26,14.1505045,5.95,6.478109370264937
2019-08-05 14:23:52,42.93,25.72,17.59,28.78,35.75,20.58,15.29,78.26,14.1505045,5.94,6.4779642786841904
2019-08-05 14:23:54,42.93,25.72,17.59,28.78,35.75,20.58,15.29,78.26,14.1505045,5.94,6.4779642786841904
2019-08-05 14:23:55,42.93,25.72,17.59,28.78,35.75,20.58,15.29,78.26,14.1505045,5.94,6.4779642786841904
2019-08-05 14:23:56,42.91,25.71,17.6,28.78,35.75,20.57,15.29,78.26,14.1511435,5.94,6.476721555496363
2019-08-05 14:23:57,42.91,25.71,17.6,28.78,35.75,20.57,15.29,78.26,14.1511435,5.94,6.476721555496363
2019-08-05 14:23:58,42.93,25.72,17.59,28.79,35.75,20.58,15.3,78.25,14.1511435,5.95,6.479227660445341
2019-08-05 14:23:59,42.93,25.72,17.59,28.79,35.75,20.58,15.3,78.25,14.1511435,5.95,6.479227660445341
2019-08-05 14:24:00,42.93,25.72,17.59,28.79,35.75,20.58,15.3,78.25,14.1494735,5.95,6.47850759964288
2019-08-05 14:24:01,42.93,25.72,17.58,28.78,35.77,20.57,15.29,78.24,14.1494735,5.95,6.4780974066519
2019-08-05 14:24:03,42.93,25.72,17.58,28.78,35.77,20.57,15.29,78.24,14.1494735,5.95,6.4780974066519
2019-08-05 14:24:04,42.93,25.71,17.58,28.8,35.77,20.57,15.3,78.25,14.1494735,5.95,6.478141682916949
2019-08-05 14:24:05,42.92,25.71,17.59,28.8,35.77,20.57,15.3,78.25,14.1494735,5.95,6.477917257318765
2019-08-05 14:24:06,42.93,25.72,17.59,28.78,35.78,20.57,15.29,78.24,14.1522395,5.95,6.48001460136439
2019-08-05 14:24:10,42.93,25.72,17.58,28.78,35.76,20.57,15.3,78.24,14.148438,5.95,6.477650361614957
2019-08-05 14:24:12,42.93,25.72,17.58,28.78,35.76,20.57,15.3,78.24,14.148438,5.95,6.477650361614957
2019-08-05 14:24:13,42.93,25.72,17.58,28.78,35.76,20.57,15.3,78.24,14.148438,5.95,6.477650361614957
2019-08-05 14:24:14,42.93,25.72,17.59,28.8,35.77,20.57,15.29,78.28,14.148438,5.94,6.47653079077816
2019-08-05 14:24:15,42.93,25.72,17.59,28.8,35.77,20.57,15.29,78.28,14.148438,5.94,6.47653079077816
2019-08-05 14:24:16,42.93,25.72,17.58,28.8,35.77,20.57,15.3,78.28,14.1496525,5.95,6.476798621034375
2019-08-05 14:24:17,42.93,25.72,17.58,28.8,35.77,20.57,15.3,78.28,14.1496525,5.95,6.476798621034375
2019-08-05 14:24:21,42.91,25.71,17.58,28.8,35.76,20.56,15.3,78.25,14.148581,5.95,6.475652608788012
2019-08-05 14:24:22,42.92,25.72,17.58,28.8,35.76,20.56,15.3,78.25,14.148581,5.95,6.476505510473423
2019-08-05 14:24:24,42.92,25.72,17.58,28.8,35.76,20.56,15.3,78.25,14.148581,5.95,6.476505510473423
2019-08-05 14:24:26,42.92,25.72,17.58,28.81,35.79,20.56,15.3,78.25,14.1487085,5.95,6.477498610988793
2019-08-05 14:24:27,42.92,25.72,17.58,28.81,35.79,20.56,15.3,78.25,14.1487085,5.95,6.477498610988793
2019-08-05 14:24:28,42.92,25.71,17.58,28.81,35.79,20.56,15.3,78.25,14.1487085,5.94,6.4773600516848635
2019-08-05 14:24:29,42.92,25.71,17.58,28.81,35.79,20.56,15.3,78.25,14.1487085,5.94,6.4773600516848635
2019-08-05 14:24:30,42.92,25.71,17.58,28.81,35.79,20.56,15.3,78.25,14.1503515,5.94,6.478068470785727
2019-08-05 14:24:32,42.92,25.72,17.59,28.81,35.79,20.56,15.3,78.24,14.1503515,5.94,6.47921654732507
2019-08-05 14:24:33,42.92,25.72,17.59,28.81,35.79,20.56,15.3,78.24,14.1503515,5.94,6.47921654732507
2019-08-05 14:24:34,42.92,25.72,17.59,28.81,35.79,20.57,15.3,78.24,14.1503515,5.94,6.479657463500422
2019-08-05 14:24:35,42.92,25.72,17.57,28.81,35.79,20.57,15.3,78.25,14.151439,5.95,6.478626931351577
2019-08-05 14:24:36,42.92,25.72,17.57,28.81,35.79,20.57,15.3,78.25,14.151439,5.95,6.478626931351577
2019-08-05 14:24:37,42.92,25.73,17.57,28.81,35.79,20.56,15.3,78.25,14.151439,5.95,6.478324574480155
2019-08-05 14:24:38,42.92,25.73,17.57,28.81,35.79,20.56,15.3,78.25,14.151439,5.95,6.478324574480155
2019-08-05 14:24:40,42.92,25.73,17.57,28.81,35.8,20.56,15.3,78.25,14.151439,5.94,6.478559224756889
2019-08-05 14:24:41,42.92,25.72,17.57,28.81,35.8,20.56,15.3,78.25,14.149129,5.94,6.477424653205244
2019-08-05 14:24:42,42.92,25.72,17.57,28.81,35.8,20.56,15.3,78.25,14.149129,5.94,6.477424653205244
2019-08-05 14:24:43,42.92,25.72,17.57,28.81,35.79,20.56,15.3,78.25,14.149129,5.94,6.477190002928511
2019-08-05 14:24:44,42.92,25.72,17.58,28.81,35.79,20.56,15.3,78.24,14.149129,5.94,6.478199520163924
2019-08-05 14:30:56,42.91,25.7,17.6,28.65,35.84,20.62,15.27,78.67,14.155657000000001,5.93,6.458029468582417
2019-08-05 14:30:58,42.91,25.7,17.6,28.65,35.84,20.62,15.27,78.67,14.155657000000001,5.93,6.458029468582417
2019-08-05 14:30:59,42.91,25.7,17.57,28.64,35.82,20.62,15.27,78.62,14.155657000000001,5.93,6.458454244956457
2019-08-05 14:31:00,42.91,25.7,17.57,28.64,35.82,20.62,15.27,78.62,14.155657000000001,5.93,6.458454244956457
2019-08-05 14:31:01,42.91,25.7,17.6,28.66,35.82,20.62,15.28,78.69,14.156054,5.92,6.4571604042935125
2019-08-05 14:31:02,42.91,25.7,17.6,28.66,35.82,20.62,15.28,78.69,14.156054,5.92,6.4571604042935125
2019-08-05 14:31:04,42.91,25.7,17.6,28.66,35.82,20.62,15.28,78.69,14.156054,5.92,6.4571604042935125
2019-08-05 14:31:05,42.91,25.72,17.6,28.67,35.82,20.62,15.27,78.67,14.156054,5.92,6.458476812734061
2019-08-05 14:31:06,42.91,25.72,17.6,28.67,35.82,20.62,15.27,78.67,14.157704,5.92,6.459188250053858
2019-08-05 14:31:07,42.91,25.7,17.59,28.67,35.84,20.62,15.3,78.69,14.157704,5.93,6.458553572476122
2019-08-05 14:31:08,42.91,25.7,17.59,28.67,35.84,20.62,15.3,78.69,14.157704,5.93,6.458553572476122
2019-08-05 14:31:09,42.91,25.7,17.59,28.67,35.84,20.62,15.3,78.69,14.157704,5.93,6.458553572476122
2019-08-05 14:31:10,42.92,25.72,17.59,28.67,35.84,20.62,15.28,78.62,14.158429000000002,5.93,6.463026665767398
2019-08-05 14:31:11,42.92,25.72,17.59,28.67,35.84,20.62,15.28,78.62,14.158429000000002,5.93,6.463026665767398
2019-08-05 14:31:13,42.92,25.72,17.59,28.67,35.84,20.62,15.28,78.62,14.158429000000002,5.93,6.463026665767398
2019-08-05 14:31:14,42.91,25.72,17.59,28.7,35.84,20.62,15.3,78.69,14.158429000000002,5.93,6.459845817280112
2019-08-05 14:31:15,42.91,25.72,17.59,28.7,35.84,20.62,15.3,78.69,14.158429000000002,5.93,6.459845817280112
2019-08-05 14:31:16,42.91,25.74,17.6,28.7,35.84,20.62,15.27,78.69,14.159267,5.93,6.460271918430712
2019-08-05 14:31:17,42.91,25.74,17.6,28.7,35.84,20.62,15.27,78.69,14.159267,5.93,6.460271918430712
2019-08-05 14:31:18,42.91,25.74,17.6,28.7,35.84,20.62,15.27,78.69,14.159267,5.93,6.460271918430712
2019-08-05 14:31:22,42.93,25.74,17.61,28.69,35.84,20.62,15.3,78.67,14.157807,5.93,6.463068289827717
2019-08-05 14:31:24,42.93,25.74,17.61,28.69,35.84,20.62,15.3,78.67,14.157807,5.93,6.463068289827717
2019-08-05 14:31:25,42.91,25.75,17.6,28.69,35.84,20.63,15.3,78.67,14.161935000000001,5.93,6.463509050582633
2019-08-05 14:31:29,42.93,25.73,17.61,28.7,35.84,20.62,15.3,78.63,14.161935000000001,5.93,6.4670221941373285
2019-08-05 14:31:30,42.93,25.73,17.61,28.7,35.84,20.62,15.3,78.63,14.160515499999999,5.93,6.466410142455237
2019-08-05 14:31:31,42.93,25.73,17.61,28.7,35.85,20.62,15.3,78.63,14.160515499999999,5.93,6.4666447927319695
2019-08-05 14:31:32,42.94,25.74,17.61,28.68,35.85,20.62,15.3,78.67,14.160515499999999,5.93,6.464950942642547
2019-08-05 14:31:36,42.91,25.74,17.62,28.67,35.85,20.63,15.3,78.67,14.161937499999999,5.94,6.464117703090995
2019-08-05 14:31:38,42.93,25.74,17.62,28.67,35.85,20.63,15.3,78.67,14.161937499999999,5.94,6.465546387853957
2019-08-05 14:31:39,42.93,25.74,17.62,28.67,35.85,20.63,15.3,78.67,14.161937499999999,5.94,6.465546387853957
2019-08-05 14:31:40,42.93,25.74,17.62,28.65,35.85,20.63,15.3,78.67,14.1617625,5.94,6.465002582414277
2019-08-05 14:31:41,42.94,25.74,17.63,28.65,35.85,20.63,15.3,78.63,14.1617625,5.94,6.4682852433875215
2019-08-05 14:31:42,42.94,25.74,17.63,28.65,35.85,20.63,15.3,78.63,14.1617625,5.94,6.4682852433875215
2019-08-05 14:31:46,42.93,25.74,17.64,28.67,35.85,20.63,15.31,78.63,14.161828,5.94,6.468791495716159
2019-08-05 14:31:47,42.93,25.74,17.64,28.67,35.85,20.63,15.31,78.63,14.161828,5.94,6.468791495716159
2019-08-05 14:31:49,42.93,25.74,17.65,28.67,35.85,20.63,15.31,78.63,14.161828,5.94,6.4692814124994555
2019-08-05 14:31:50,42.93,25.74,17.65,28.67,35.85,20.63,15.31,78.67,14.161828,5.94,6.467203010690991
2019-08-05 14:31:51,42.93,25.74,17.65,28.67,35.85,20.63,15.31,78.67,14.162577,5.94,6.467525960116765
2019-08-05 14:31:52,42.93,25.73,17.64,28.66,35.85,20.64,15.3,78.7,14.162577,5.94,6.465311337810627
2019-08-05 14:31:53,42.93,25.73,17.64,28.66,35.85,20.64,15.3,78.7,14.162577,5.94,6.465311337810627
2019-08-05 14:31:54,42.93,25.73,17.64,28.66,35.85,20.64,15.3,78.7,14.162577,5.94,6.465311337810627
2019-08-05 14:31:55,42.92,25.76,17.64,28.66,35.85,20.63,15.3,78.68,14.159724,5.94,6.46438081826777
2019-08-05 14:31:57,42.92,25.76,17.64,28.66,35.85,20.63,15.3,78.68,14.159724,5.94,6.46438081826777
2019-08-05 14:31:58,42.92,25.76,17.64,28.66,35.88,20.64,15.3,78.68,14.159724,5.95,6.465525685273324
2019-08-05 14:31:59,42.92,25.74,17.64,28.66,35.88,20.63,15.3,78.67,14.1635275,5.94,6.466967221757891
2019-08-05 14:32:04,42.92,25.74,17.64,28.66,35.88,20.63,15.3,78.67,14.1635275,5.94,6.466967221757891
2019-08-05 14:32:05,42.92,25.75,17.64,28.65,35.88,20.64,15.3,78.66,14.1635275,5.94,6.467832122706106
2019-08-05 14:32:06,42.92,25.75,17.64,28.65,35.88,20.64,15.3,78.66,14.1598305,5.94,6.46623807193563
2019-08-05 14:32:07,42.92,25.75,17.64,28.63,35.88,20.64,15.3,78.66,14.1598305,5.94,6.465769721969261
2019-08-05 14:32:08,42.93,25.75,17.64,28.63,35.88,20.64,15.3,78.66,14.1598305,5.94,6.466484064350741
2019-08-05 14:32:09,42.93,25.75,17.64,28.63,35.88,20.64,15.3,78.66,14.1598305,5.94,6.466484064350741
2019-08-05 14:32:10,42.92,25.75,17.64,28.61,35.87,20.63,15.3,78.66,14.163559499999998,5.94,6.4662336538935445
2019-08-05 14:32:12,42.92,25.75,17.64,28.61,35.87,20.63,15.3,78.66,14.163559499999998,5.94,6.4662336538935445
2019-08-05 14:32:13,42.92,25.75,17.64,28.61,35.87,20.63,15.3,78.66,14.163559499999998,5.94,6.4662336538935445
2019-08-05 14:32:14,42.91,25.75,17.64,28.65,35.87,20.64,15.3,78.66,14.163559499999998,5.95,6.466896927620153
2019-08-05 14:32:15,42.92,25.75,17.64,28.62,35.87,20.65,15.3,78.64,14.161668500000001,5.95,6.467573511845769
2019-08-05 14:32:19,42.92,25.74,17.63,28.62,35.87,20.65,15.3,78.64,14.161668500000001,5.95,6.466945035758542
2019-08-05 14:32:20,42.91,25.74,17.63,28.62,35.87,20.65,15.3,78.64,14.161805999999999,5.95,6.466289979820376
2019-08-05 14:32:21,42.91,25.74,17.63,28.62,35.87,20.65,15.3,78.64,14.161805999999999,5.95,6.466289979820376
2019-08-05 14:32:23,42.93,25.75,17.61,28.65,35.88,20.65,15.3,78.64,14.161805999999999,5.95,6.467814565546959
2019-08-05 14:32:24,42.93,25.75,17.61,28.65,35.88,20.65,15.3,78.64,14.161805999999999,5.95,6.467814565546959
2019-08-05 14:32:25,42.93,25.75,17.61,28.65,35.88,20.65,15.3,78.64,14.161805999999999,5.95,6.467814565546959
2019-08-05 14:32:26,42.91,25.75,17.61,28.65,35.88,20.65,15.3,78.66,14.160261,5.95,6.464680515843957
2019-08-05 14:32:27,42.91,25.75,17.61,28.65,35.88,20.65,15.3,78.66,14.160261,5.95,6.464680515843957
2019-08-05 14:32:28,42.92,25.75,17.6,28.65,35.88,20.65,15.3,78.66,14.160261,5.95,6.464904941442141
2019-08-05 14:32:29,42.92,25.75,17.6,28.65,35.88,20.65,15.3,78.66,14.160261,5.95,6.464904941442141
2019-08-05 14:32:30,42.92,25.75,17.6,28.65,35.88,20.65,15.3,78.66,14.165691500000001,5.94,6.467246432572537
2019-08-05 14:32:32,42.92,25.75,17.6,28.65,35.88,20.65,15.3,78.63,14.165691500000001,5.94,6.468805233928887
2019-08-05 14:32:33,42.91,25.75,17.6,28.61,35.87,20.65,15.29,78.67,14.163221,5.94,6.463541837778646
2019-08-05 14:32:37,42.91,25.75,17.6,28.63,35.89,20.65,15.3,78.67,14.163221,5.94,6.46471357435321
2019-08-05 14:32:38,42.92,25.75,17.6,28.63,35.89,20.65,15.3,78.67,14.163221,5.94,6.46542791673469
2019-08-05 14:32:39,42.92,25.75,17.6,28.63,35.89,20.65,15.3,78.67,14.163221,5.94,6.46542791673469
2019-08-05 14:32:40,42.91,25.76,17.61,28.63,35.88,20.65,15.3,78.62,14.162082499999999,5.94,6.4672145106736245
